评论ID,评论内容,评论图片,点赞数,评论时间,用户昵称,用户主页链接,用户抖音号,用户签名,回复总数,ip归属
7156168659546555171,[比心][比心][比心][鼓掌][鼓掌][鼓掌],,0,2022-10-19 18:29:24,南方蝶道,https://www.douyin.com/user/MS4wLjABAAAAsRmx-L3pjioGmL0HRpoC7tjC_KwD3LNeuY6xbHy83eI,longyoushuzh44,"喜欢拍抖音、热爱生活、旅游、养生
不管几岁，开心万岁！
厚德载物德行天下
感恩遇见、感恩有您的陪伴！谢谢关注！",0,湖南
7156168617570648839,[赞][赞][赞],,0,2022-10-19 18:29:15,刘大姐,https://www.douyin.com/user/MS4wLjABAAAAsBrenQFZPsy8EdDKfnPYIpKqM0VsMZjPH68nnDhFuJA,dyzxb7f7x8rh,,0,四川
7156167722136634120,@@曾嬛🧸 和你好像一开头我c,,0,2022-10-19 18:25:45,男大学生的梦,https://www.douyin.com/user/MS4wLjABAAAAsE8of7B2cwRZbVhTh6oTk388P1x53SyhOP6jacXqI0o,,,1,江西
7156167583615140646,[玫瑰][玫瑰][玫瑰][玫瑰][玫瑰],,0,2022-10-19 18:25:11,罗谷香,https://www.douyin.com/user/MS4wLjABAAAA0RJ0bqx0upsI_icWK85iGbeFK27ESotq55K3HrYi4V0,,,0,广东
7156167367575110430,,,0,2022-10-19 18:24:22,今年更比去年好《拒绝私聊）,https://www.douyin.com/user/MS4wLjABAAAAJ4Cm0uy8b29dsJmVTmwuWtvpMwTk7RiSuha0suNtqfY,jinniangengb23,轻舞飞扬队，队长,0,陕西
7156167141078172420,,,0,2022-10-19 18:23:26,，紫罗兰，,https://www.douyin.com/user/MS4wLjABAAAA5vF3bYoSfA7z_Xc0R0Tai5tb13Ng4fjjTRlfNN0UcIA,ziluolan579380,,0,河北
7156166560410305320,[赞][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰],,0,2022-10-19 18:21:13,楼燕,https://www.douyin.com/user/MS4wLjABAAAAekUCsAVL1InJRKiqUdEjc7L8b_IA_4Wfmsm2y-PH6f59yOLNuWMY0bXdbC5f6B2d,50528697464,,0,浙江
7156166316024955679,漂亮[赞],,0,2022-10-19 18:20:15,欣鑫,https://www.douyin.com/user/MS4wLjABAAAATq5WuYDtRy-ISxgZOmXF3Q6N9LnXGDl1ex3vFtcsaOQ,slj6808,"读丰富的图书，吃健康的食物，交志同道合的朋友，懂一点点道理，从而过好这漫长的一生
                               ～～ 摘自董宇辉语录",0,四川
7156166185410364195,[赞][赞][赞],,0,2022-10-19 18:19:48,用户7019556528705,https://www.douyin.com/user/MS4wLjABAAAABm1PL6PXgC2TMouu8McItJQYcRngzeRqWJlAMM6yzSI,dyup9izd2f9j,,0,河北
7156165892995957517,[赞][赞][赞],,0,2022-10-19 18:18:38,丹顶鹤,https://www.douyin.com/user/MS4wLjABAAAAqPxNDvVb8B0yvhyPiVlY9KKqciyCI7Kd4tj6Rr3-WtPxWC5APFRwKyvr0Zx3mgX7,92186272730,新人入驻,0,浙江
7156165810402165542,,,0,2022-10-19 18:18:20,梅梅,https://www.douyin.com/user/MS4wLjABAAAAgJQ_oXZrZrD7ibY32E8l35vhRZunsk_zV1JDuKXjM2c,meimei4008826,我来自湖北农村的，喜欢娱乐，爱唱歌,0,湖北
7156165578376479525,@[赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞],,0,2022-10-19 18:17:22,快乐每一天@,https://www.douyin.com/user/MS4wLjABAAAAO5fdhj3RG1rPnb2QhqEk7hWPT9ykQXTYdn5v77mli9XlfKnV-Y16LI0MVugVMGXd,dyqxm3o28zm7,,0,重庆
7156165470898750219,[爱心][爱心][爱心][爱心],,0,2022-10-19 18:17:02,坤坤奶奶,https://www.douyin.com/user/MS4wLjABAAAA3gum8yggCzfwkZ50Hmq90euoKUYU12ltp2UwkPQd25R0clAZ7Dftt7IJWFigerPF,kunkunnainai45,,0,河南
7156165208374182671,[赞][赞][赞][赞][赞][赞],,0,2022-10-19 18:16:00,用户1113798613667,https://www.douyin.com/user/MS4wLjABAAAAKxZL87cqjdNs83NDR4n3SBypZGxP0iTVVndzVd5Hk5U,45224123348,,0,新疆
7156165180404531968,酷美[赞],,0,2022-10-19 18:15:52,刘伴仙姐姐,https://www.douyin.com/user/MS4wLjABAAAAABDs-uxctd9nTTp9KfD8xGLB1VK0YOHHVcVJfTgUwn7VCRaHCXvUqMv4u5MfvcZm,liubanxiande72,感谢陪伴支持我的友友，今后我要走自己的路，展示自己，爱唱歌爱跳舞，使我的后半生生活的更加丰富多彩！，,0,河南
7156165079766450975,[666][666][666],,0,2022-10-19 18:15:28,茶园,https://www.douyin.com/user/MS4wLjABAAAANVxMLShHTpMsfFkFMhcIuNHsL6b4oLuSyWX-pgyQJ1A,,,0,四川
7156165027505537823,@[爱心][爱心][爱心][爱心],,0,2022-10-19 18:15:20,汤汤汤,https://www.douyin.com/user/MS4wLjABAAAAVysOCRhNPIC641kWGqcn6FToAkfkrSeMALK2MTlzOPg,dy1ity1kan02,,0,浙江
7156164697896223491,@李栩嘉. @什么佳 @酱酱 @和男人沟通有障碍 她好美[舔屏],,0,2022-10-19 18:13:59,erer,https://www.douyin.com/user/MS4wLjABAAAAstXKQ1zCqSMyfR4nOe1_sskatm8FFMncM9QDHswaeyg,yyldae,🪙所得终是水中月,0,福建
7156164642367816463,,,0,2022-10-19 18:13:47,凤,https://www.douyin.com/user/MS4wLjABAAAATnQ79Aoi3rl01VHAMi5Jk4S19O232MYEbKpZvi1tnwn98XQBXCtJug0RqQsC9m5q,guisheng1474,"h
饭搭子：
饭搭子：",0,江西
7156164607219499776,,,0,2022-10-19 18:13:40,红之又红,https://www.douyin.com/user/MS4wLjABAAAAD6uPeGX-KmRb6U79KhhjYKDOOAHyVxK-bTj7kPyXZbU,dy40hqb8zlg7,心中有梦，才能圆梦。热爱生活，才会生活。圆梦抖音，精彩无限。让我们一起努力，做优秀抖音追梦人。,0,河南
7156163732291928843,妈呀这个评论全是托的感觉,,0,2022-10-19 18:10:14,丽丽foru,https://www.douyin.com/user/MS4wLjABAAAAnvVaWh0MIY_IsSxL1EAYe5_stPb7Wo1NS8KgSdkN6Po,imwinteru_,,0,四川
7156163578416038692,太漂亮了[玫瑰][玫瑰][玫瑰],,0,2022-10-19 18:09:39,刘芳，,https://www.douyin.com/user/MS4wLjABAAAA9Spz36s-Jm777zddK5tjEUt-Vnt6svtW2PT5ckzFHXc,,喜欢跳舞，唱歌，做快乐的自己,0,重庆
7156162981288624933,[鼓掌][鼓掌][鼓掌][鼓掌][鼓掌],,0,2022-10-19 18:07:18,赵利耽,https://www.douyin.com/user/MS4wLjABAAAAF53Hz4TMvIeWmy2hGFOaXqhriMGZdyQ5eYgLSeSE6MHLdbs9C9u7-7BmAbYfalwu,37851915706,能做个普通人  已经很不容易了,0,湖南
7156162697376383748,[鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌],,0,2022-10-19 18:06:13,臧姐,https://www.douyin.com/user/MS4wLjABAAAAyJybBcPIAT7l1sgkqHqpsKdMba7LvCWj6zZnPYb_ou6Wh4SeMUzqd5g7oMrIqSRZ,dyl9we7xpe9h,,0,山东
7156162161420927779,@[爱心][爱心][爱心],,0,2022-10-19 18:04:13,蓝,https://www.douyin.com/user/MS4wLjABAAAAHSoxhirfnv1ozGI_mVWjqhBYbHjU2BmaW-dQlM1dNDU,,,0,山西
7156162089890530056,人生的快乐就是走自己的路，看自己的风景，感恩，知足，微笑，简单，保持轻松愉快的心情，善待自己，愿最美的亲开心快乐每一天！幸福满满[爱心][爱心][爱心][比心][比心][比心][玫瑰][玫瑰][玫瑰],,0,2022-10-19 18:03:53,一杯清茶，拒私聊,https://www.douyin.com/user/MS4wLjABAAAAFGvZihU2l85w3a4Zql9_XZ4WxtBVt8grwaHyOOkLD5MjTKR0DxNb4HhZgu_1XNo0,dy1i4xydkk8jf,我是一个乐观的人,0,黑龙江
7156161496412701454,[一起加油][一起加油][一起加油][一起加油][一起加油][一起加油],,0,2022-10-19 18:01:33,李淑琼,https://www.douyin.com/user/MS4wLjABAAAANoM3zJzAe35035jY_wbSfulxADbZ9SqhUpPFhOGEdpM,li4885249,e_ 我,0,四川
7156160402690491136,[赞][赞][赞][赞][赞][赞],,0,2022-10-19 17:57:22,陈阿姨(直播时间下午3点30分开播),https://www.douyin.com/user/MS4wLjABAAAAhiol0LtDNHjoh0DB0gRI6v8uT-EQcyl7XCwHpw_gks1trnumyWP66CRrRjOtK4gQ,chenayi12308,"我是来自重垫江，
今天来抖音平台
创业:做一个
正能量经验分享
聊天主播",0,重庆
7156160404870611712,[赞][赞][赞][赞][鼓掌][玫瑰][玫瑰][玫瑰][玫瑰],,0,2022-10-19 17:57:20,（心想事成）,https://www.douyin.com/user/MS4wLjABAAAAfmapbNbC65IrLeiX-DT4dyVO1w8ppattcM8it0l_Nck,meihualingya,,0,河北
7156160298004251429,[赞][赞][赞][赞],,0,2022-10-19 17:56:57,昭君来了,https://www.douyin.com/user/MS4wLjABAAAAsWOShZoAzXa2xjPpe0sC2GAGKnJF4FL477jAGspHawQ,,"❤️厂家对接，实惠到家
好物分享，诚信经营
视频每一款都是精挑细选
欢迎点击《橱窗》或者《购物车》进行选购
朋友：",0,湖北
7156159997469868835,,,0,2022-10-19 17:55:47,小公主,https://www.douyin.com/user/MS4wLjABAAAAnF-aHb4z8wqIVWSsFS5jLgln8fho2tUrk4drdRjLy_nNsrh3j8MfZZQDTa4dJyFD,linlin92564,米线,0,湖南
7156159570494178082,真漂亮[赞][赞][爱心][爱心][爱心],,0,2022-10-19 17:54:09,金金,https://www.douyin.com/user/MS4wLjABAAAAUiOOGXhiXtVPlPBDGGCy1gMOZ6XrEWcGikSwg6k8tRU,,一,0,福建
7156159561438741278,[赞][赞][赞][赞][赞][鼓掌],,0,2022-10-19 17:54:05,第1472583用户,https://www.douyin.com/user/MS4wLjABAAAAn0aRl9q8btZ8Yz8j8cR90t5ZAfNdVHbqFT8tMKX6SRk,di1472583yon,,0,陕西
7156159398048695076,漂亮[赞],,0,2022-10-19 17:53:25,静静∴,https://www.douyin.com/user/MS4wLjABAAAA_oq3RjndvvxkTU8j8VEn1_AoEeD3IXFz4-CCSOPKe3I,a11283963,☀☀每一段路都是一种领悟,0,广西
7156159314700534536,[赞][赞][赞][赞][玫瑰][玫瑰][玫瑰][玫瑰],,0,2022-10-19 17:53:09,晚霞,https://www.douyin.com/user/MS4wLjABAAAAoPQtQmNHw6Lnj4t9F4UOefi-QSJyRM_1RkKhdy9o2fU,wanxia81173,"朋友：@七月 
闺蜜：@七月 
家人：@生命之光 
朋友：",0,陕西
7156158813216375567,@002 [舔屏][舔屏],,0,2022-10-19 17:51:10,怯,https://www.douyin.com/user/MS4wLjABAAAAi4fXVBTrvVDNAAkLzJnVRNRfrp_o3b0lRcQK9Ix0kwSIl6wxSH4ZVw-G42h25OAf,baekhyun7370,宝宝 @赵露思,4,湖北
7156158747554022157,好美呀[比心][比心][比心][比心][鼓掌][鼓掌][鼓掌],,0,2022-10-19 17:50:53,怏乐@拒绝私聊,https://www.douyin.com/user/MS4wLjABAAAADyvp3cqhOsWp8ugD5JCPRWUb_Na_zBMTEetDWPrJylk,yanglejujues,做真实的自己，为更好生活奋斗！,0,四川
7156158575063188238,好漂亮[赞][赞][赞][赞][赞],,0,2022-10-19 17:50:14,秋天的红叶,https://www.douyin.com/user/MS4wLjABAAAApHI2tVbNcqVubectKJWT3CMRi9xKf6vnHor_WZiUsr3OzoCfdfi4OU0K6WmWdfFv,35280217133,,0,浙江
7156158395820147470,＋九,,0,2022-10-19 17:49:33,LG,https://www.douyin.com/user/MS4wLjABAAAAbCX_fTt_zlvDMz71nsNBp-O4WTYTlSXfpdaglQSLqC8-zOq8C0L2zWYv7lVLnHvc,88915853359,沅陵五强溪水电站,0,湖南
7156157516353897250,[赞][赞][赞],,0,2022-10-19 17:46:07,黃莹,https://www.douyin.com/user/MS4wLjABAAAAaxyhAcQYQH_isPIirmVKDv-IRLirSMYHj_xN37lao8pVt735lGkXm1CtJDTaT33V,huangying40535,#爱唱爱跳爱生活,0,云南
7156157346793210628,[捂脸],,0,2022-10-19 17:45:30,黄了……💔,https://www.douyin.com/user/MS4wLjABAAAAY-zoeG1r4CAAzQO_UofLabmkXD6QLtKPsQZYP0XcgpGDAOK4rYCubTeRI8iONOtz,h881126,"感恩相遇、感谢陪伴、
祝我们都能在这个乱七八糟的生活里找到快乐…",0,广西
7156157325354894080,[赞][赞][赞][赞][赞],,0,2022-10-19 17:45:27,幸福,https://www.douyin.com/user/MS4wLjABAAAAeK4kCzAS0BlMe5KugH942Fu1_dZQTSMxMeAJSW5bQgc,xingfu21277,,0,陕西
7156157056536396544,[鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][一起加油][一起加油][一起加油][一起加油][害羞],,0,2022-10-19 17:44:21,苟大姐,https://www.douyin.com/user/MS4wLjABAAAA9L37hSAw7KFIUNDR9In4W3o2wKUFrs2fq9ijHDwoaOQ,goudajie6156,"我是专业摸食，咀风，擦鞋
13458704160",0,四川
7156156922197771038,[感谢][感谢][感谢][感谢][感谢][感谢][感谢],,0,2022-10-19 17:43:50,兰姐～,https://www.douyin.com/user/MS4wLjABAAAACa5TCEWYeFReBolliIL3IVZWNGwFZHcKm05xUw6artc,,我是巴中南江人！三个娃娃的妈妈今年六十八岁了！从小到大很真诚！感谢抖音里亲朋好友们的关注和赞美！,0,四川
7156156770078524174,[赞][赞][赞],,0,2022-10-19 17:43:14,茉莉花,https://www.douyin.com/user/MS4wLjABAAAAVH12VifWQHz35k87DRux2-eE0AaiGcWUIx-fNr8fLU9XEVyN7so_-RZWyJ3cuHZD,,,0,上海
7156156505959465740,美女太美，漂亮[赞][赞][赞][赞][赞][比心][比心][比心][比心][比心][爱心][爱心][爱心][爱心][爱心],,0,2022-10-19 17:42:14,"美美,57年开开心心每一天",https://www.douyin.com/user/MS4wLjABAAAAJUVwkBJSRXgV4MvFi0HiRMmdqU6HE2sMU02rqGCXvmb9yWQSXPrT8GNWIJihuZ3x,dy115tmocqrwu,我是美美，快乐每一天！,0,广东
7156156512535331591,[赞][赞][赞][赞][赞][赞][赞][赞][赞],,0,2022-10-19 17:42:13,天意：,https://www.douyin.com/user/MS4wLjABAAAA8_g687acDv2nhXIsrntOaTotUAEdwFSHt-llWKkIF1k,XS7777777X7,我虽然是@家伊@家豪的姥姥了！感谢我的知心朋友上D！给我安排的一切都是最好的！趁有生之余年，有健康的身心灵，骑游到祖国各地欣赏大好河山一切美景！以马内利！感恩知心朋友与我同在！哈利路亚！！,0,河南
7156156438585590539,@🌈zyn🐷^_^🌈 我为什么觉得像张彬彬,,0,2022-10-19 17:41:56,用户8770250949833,https://www.douyin.com/user/MS4wLjABAAAAZT4t7rbsZv8fwcMZ2xq2_yRAbEgcEtfjzEvPxGcXhxQ,97250897657,,1,辽宁
7156156306222973737,@H [舔屏],,0,2022-10-19 17:41:31,Beauty_,https://www.douyin.com/user/MS4wLjABAAAAj5e6Cnu3h-vZ0KygUsRp-pzO4L8RW0AqDI0c25E2V3c,Huan92003.,生活不是电影 幸福源于珍惜,1,广东
7156155371437884172,[玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][比心][比心][比心],,0,2022-10-19 17:37:49,奈何,https://www.douyin.com/user/MS4wLjABAAAAG9RtmgwQVYXnuVygwaXjreMi_Py5TUDOk9WQOujhv7DaxYHGLfUh1S_4t5q-TzM4,naihe17221,奈何,0,四川
7156154895270445828,[赞][赞][赞],,0,2022-10-19 17:35:55,蔡会 群,https://www.douyin.com/user/MS4wLjABAAAA9Yc_fQK4TPZBMSsZw2GlJ3XejdAisyxfEDUZ6x1NRGX3MJoac8NwAmeFtH_q3vMd,,,0,江苏
7156154835137446686,@[赞][赞][赞][赞][玫瑰][玫瑰][玫瑰][玫瑰],,0,2022-10-19 17:35:45,称心如意,https://www.douyin.com/user/MS4wLjABAAAADT0g2K30Mr7VspJW8SruKXVJC1y-OEjyyoR2gQTpcJSz-p7kFh7tbDEGV_JLP5xe,zhangmengjie5418,你好！,0,河北
7156154147648144142,[爱心][爱心][爱心],,0,2022-10-19 17:33:02,陈🤩,https://www.douyin.com/user/MS4wLjABAAAAJk-PI76cCpXNLFFym4Jl34PHucj6usWawyB4re7BtXqEF8MCGff4VeCxOQGsEICf,tazhengzaish20,,0,云南
7156154024110342942,,,0,2022-10-19 17:32:38,展望蓝天欣赏大海！拒绝私聊见谅为谢！,https://www.douyin.com/user/MS4wLjABAAAAL5HmqYeVI-X1Of-IqDVxK3RdBKmWvPo9nSXZyJWEOGRPDwxMUyZgj6F_xzNJYA7F,37403411195,"踏上人生这条艰难的路！
好不好都得靠自己走！
累不累都得靠自己受！
牛低头是为了吃草！
人低头是为了生活！
每个人都有难言之隐！
每个人都有无声的泪！
而岁月却又何曾放过谁！
往后余生希望与自己和解！
对自己好一点！身体健康一点！
善良中弱带锋芒一点！足也！",0,湖南
7156153687052075787,[赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌],,0,2022-10-19 17:31:19,曾素珠,https://www.douyin.com/user/MS4wLjABAAAA_6gezOvZEdBWSfWeIE5cHTeLRh30SddhVG_BQNl0q1V58zbmuMaduNrY6gh55XW0,cengsuzhu968,,0,广东
7156153483530830626,漂亮[赞][赞][赞],,0,2022-10-19 17:30:30,李社爱,https://www.douyin.com/user/MS4wLjABAAAAjtS5zKsprZnVl6cQvq8XNcEvvpnBvNd7EbgbOkkTn6MfE4XMtpcXF8sSqIKY1OAW,dygskj6hmmi1,,0,甘肃
7156153304896242446,[赞][赞][赞][赞][鼓掌][鼓掌],,0,2022-10-19 17:29:51,可爱的蒙蒙,https://www.douyin.com/user/MS4wLjABAAAAD5CYKC08H4Y_oKuqO7jyNmLSE4TKVO28s-hff5wMtpU,,生命里，一定会有一个对的人在等你，你迟早会遇到,0,河南
7156152998845219625,[赞][赞][赞],,0,2022-10-19 17:28:36,尹孝元,https://www.douyin.com/user/MS4wLjABAAAAXv5Yvzey8iDmwOMO42l6uTxPx1DzU9sig4PBXSNVoZI,yinxiaoyuan2,,0,湖南
7156150694223282978,[爱心][爱心][爱心][爱心][爱心][爱心],,0,2022-10-19 17:19:45,连,https://www.douyin.com/user/MS4wLjABAAAAXkjCovKlIo4RdR6uMKtQihvJkEKysHwszEx4epK-m_Xc3WoAERiMNPtonD1hiBuc,dyqr4np9owkm,抖音的各位朋友们/家人们大家好：我初入抖音，玩的不是很好，会努力进步。谢谢大家对我的喜欢和支持，遇见不容易留下一个小红心。望破5千粉丝，让我们大家一起努力，谢谢！🙏🙏🙏,0,四川
7156150706528928548,[赞][赞][赞][赞][赞][赞][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰],,0,2022-10-19 17:19:44,尹宜琴,https://www.douyin.com/user/MS4wLjABAAAApCroK1SlledGzMZZHMZV4iN3h7NRy7NqOr7AFiBIVEzdZs5SupQlAa5JwbLIKK0P,98850454692,,0,安徽
7156150634651271977,[比心][比心][比心],,0,2022-10-19 17:19:29,@lisa,https://www.douyin.com/user/MS4wLjABAAAA9svtTG_xfndqSLE4n6Nc_uj9E1RGIKrmytAarpv7etA,,唯爱永恒   诺许今生,0,福建
7156150413359661832,,,0,2022-10-19 17:18:37,高兴江,https://www.douyin.com/user/MS4wLjABAAAAPMwDbp7PD8WeU0mTlJ-Wc3cySqRL1lImuEe3hXPUAIM2_wftdmPIMBig3mxrjATq,72414699238,,0,湖北
7156150346577675044,[赞][赞][玫瑰][玫瑰][玫瑰],,0,2022-10-19 17:18:21,阿盈,https://www.douyin.com/user/MS4wLjABAAAAKGCanYgKP0cxYqOsbRDs_qNkvthgd5X046JN6O3M2lg,haiweiqiongs,喜欢跳舞💃感谢抖音官方提供平台。感谢粉丝的支持，跳舞不一定要跳得有多好开心就好，也为了有一天老了跳不动了，能翻看曾经的美好！😀,0,广西
7156150318253261598,特别幸运我是知道了方法 所以没有走弯路、一路走来 每天持续出丹、已经出了好几百丹了、昨天上又了个热门  越努力越幸运 姐妹们 加油啊,,0,2022-10-19 17:18:13,用户3258059860467,https://www.douyin.com/user/MS4wLjABAAAAjcblMCGksOf87YRGMqckdIWxjqwJnQrTwcpl8XzCh5DVkJqVIb0m6doHXD307wE0,55886941100,,0,江苏
7156147986559681320,女神漂亮[赞][赞][赞][赞][赞][赞],,0,2022-10-19 17:09:09,阡陌孤影,https://www.douyin.com/user/MS4wLjABAAAAZBRh-p6GhidysFIN3J-OAuHzU9_ArzD5Na9bJhPamMk,,世间繁华，我只是漂浮在凡尘的一粒尘埃，我曾用温柔待山河，曾经痴迷于层层叠叠的翠绿，也曾沉醉于清凉的河水，无奈在斗移星转中，碧水笑我粗糙不够秀丽，高山弃我庸俗不够明媚，空有这一腔情义，只能化作无尽的回忆。,0,陕西
7156147730426544927,,,0,2022-10-19 17:08:12,座龙听海,https://www.douyin.com/user/MS4wLjABAAAA7NXZCe4iY0xhGnyyJgD54jGK5joyJmmhenVGUtUWhIc,,,0,重庆
7156147732045710119,[赞][赞][赞][赞][赞],,0,2022-10-19 17:08:11,红花,https://www.douyin.com/user/MS4wLjABAAAABC_yeOEP5_irC2V3D0iXrM2kV1BoYb-JUs2v3ghw6dM,honghua15898,,0,山东
7156147431439614734,,,0,2022-10-19 17:07:01,Miss 王,https://www.douyin.com/user/MS4wLjABAAAAPeLw5MjSzqEqVi_HC1dYS2u-YCPd2U9GQcgfEp9-4zc,Misswang5450,更多好物，点击我的橱窗   查看  购买,0,湖南
7156146729191097129,,,0,2022-10-19 17:04:16,吴秀兰,https://www.douyin.com/user/MS4wLjABAAAAP2iMOJ1q0H8NwaDw0f6DJfvHp1KJ6Ug6rbLL15FrSQgxPsBNq4uIEHZ-8rjJWPYW,WxL258963,我从小就喜欢唱山歌贵州吴秀兰,0,浙江
7156146182115869471,8888,,0,2022-10-19 17:02:13,心我,https://www.douyin.com/user/MS4wLjABAAAAA_X7aKlxQhWsOxNSkwTqr2y8JPYWuXn_5qNyOL7rFSOyl1bJMz2iS_7g-yGf-r0r,dyazxgb60c1j,。,0,福建
7156145725474226977,[赞][赞][赞][鼓掌][鼓掌][鼓掌][比心][比心][比心][爱心][爱心][爱心][玫瑰][玫瑰][玫瑰],,0,2022-10-19 17:00:25,永有,https://www.douyin.com/user/MS4wLjABAAAAMA-9VdVCSb_wTbFs2bB2hrJ-u9Zvkwqiboxj7MDQe0o,huangzuolan1,,0,重庆
7156145724349711137,太美了[呲牙]太厉害了，没有无缘无故的成功，每个人都有付出才有回报[比心][比心][比心]我一直关注你。[比心],,0,2022-10-19 17:00:23,小米爱爆爆,https://www.douyin.com/user/MS4wLjABAAAA4saaGs-6dO3EaXTDe6VrGFVpz21ZhjP6vojTsmrLJk0oYrN1e-aytcENm5LHcA2L,yangrongshij96,"：🌹日常好物推荐：所有产品视：频：一一…：：一一一一上：：：：！
🌹找不到链接可以去商品橱窗找哟！

🌹爱生活，爱分享，爱购物👑
🌹所有视频同款商品点击左下角链接或下方🌹橱窗里👇所有售后问题可联系客服😊🌹
🌹只买对的，不买贵的👄",0,陕西
7156145484175164194,非常棒棒哒ヾ(●´∇｀●)ﾉ哇～喜欢♬♩♫♪☻(●´∀｀●）☺♪♫♩♬333333333333333333,,0,2022-10-19 16:59:27,苹苹家居好物,https://www.douyin.com/user/MS4wLjABAAAAsErDBqUT9tIIbSjrQ5zuNNLd8IbU6CXY4tLJ6MsXttE,pp830226,"每日更新必备好物，提升生活幸福指数💹
厂家源头，好货直发，一件也是批发价❤️
                 👇进入橱窗👇
（所有售后问题请第一时间联系客服）
        视频同款商品链接都在下方。
🌈所做的一切都是为了追寻一种状态，一种自我的满足感和幸福感。感谢您的关注😘😘",0,辽宁
7156145354911662851,好漂亮[赞][赞],,0,2022-10-19 16:58:59,小倩分享,https://www.douyin.com/user/MS4wLjABAAAAZEX7-84DXdhg3Vkbynl4guSD4quBm0zL_HtxNCG8zTDH-EOI5JJFx47Rs9td0Tnm,Hqingyi123,"🌸爱生活   厂家源头✨
🌸好货直达，一件批发价✨
🌸有任何问题请联系小店客服✨",0,河南
7156144986253656872,,,0,2022-10-19 16:57:36,国华,https://www.douyin.com/user/MS4wLjABAAAAjY3HfOaWmGrp6L3gRaRphdV59a7kPVsCddvJlDMDWB0,ZGH201314,ws,0,上海
7156144825486066473,@--1,,0,2022-10-19 16:56:59,用户3128469195782,https://www.douyin.com/user/MS4wLjABAAAAF6QghW9Ixjl2z4hCI-uiaUAH2i4oB03wphTu4qfIX1Dv2d4ONxyIFF71K6YjlLgR,58675401618,,0,山东
7156144781486457639,美美哒[赞][赞][赞],,0,2022-10-19 16:56:42,ᰔᩚ杨小妞🧚‍♀️,https://www.douyin.com/user/MS4wLjABAAAAqPAvXH0r3Z8cHtGdKzowOzQ73txRanDfur0QJvzc_MfOO_1TOzWJSOv1a_1PaSq7,Love3622,🌸🌸🌸,0,江西
7156144475420902175,溧亮優秀可愛、美美哒、[鼓掌][鼓掌][鼓掌][赞][赞][赞],,0,2022-10-19 16:55:36,幸福,https://www.douyin.com/user/MS4wLjABAAAA06ETI5He7ndMgQDZ4UTP2PAVRoHHhPcxNZEh14dAnzU,xingfu83689,本人55岁玩抖音纯属娱乐谢谢兄弟姐妹们点赞和关注,0,四川
7156143656554382094,[赞][赞][赞][赞][赞][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌],,0,2022-10-19 16:52:25,王,https://www.douyin.com/user/MS4wLjABAAAAcab7oRfipIUaGzJznfCwb5j0ilrwfmg5rww2kCyXLNU,,@,0,山西
7156143474180473639,,,0,2022-10-19 16:51:37,陈🦢陈,https://www.douyin.com/user/MS4wLjABAAAAC154iba2Zyt2Qs7qn-0K6RtZlumD0qjim02pWd9gYbo,,/，,0,福建
7156141758706549519,[比心][比心][比心][比心]美女,,0,2022-10-19 16:45:02,我哇,https://www.douyin.com/user/MS4wLjABAAAADTDWF4Zy-bC6AQCA9A73EvOiMldA0hGvOZnkdJRd_AY,58000mm,很麻烦的人,0,IP未知
7156141294708261640,美，你不要以为你长得这么好看，这么有气质，这么沉鱼落雁、国色天姿、齿白唇红、愁眉啼妆，如出水芙蓉、绰约多姿、国色天香、娇小玲珑、绝代佳人、眉目如画、眉清目秀、美如冠玉、花容月貌、靡颜腻理、明眸皓齿、千娇百媚、倾城倾国、螓首蛾眉、如花似玉、双瞳剪水、亭亭玉立、仙姿佚貌、小家碧玉、秀外慧中、夭桃秾李、仪态万方、手如柔玉，就很了不起,,0,2022-10-19 16:43:15,橙子🍊吖,https://www.douyin.com/user/MS4wLjABAAAAnxb7fV4HrqFXJkKlX3-28-ZIn0oT8w_dwf8IwfuuqgdxqE_hgmhAH0OeYW76URHT,weinaduo4690,"❤爱生活，爱分享
❤每一款产品精心挑选
❤好物都在橱窗
❤感谢粉丝们的支持",0,广东
7156141252420191014,[捂脸][咖啡],,0,2022-10-19 16:43:01,古厉玐鉿尔1,https://www.douyin.com/user/MS4wLjABAAAAWU_w14ULbK0jZZmtvxWE9MJuWFkrgUjI_LM8PYxLJIA,691004_,,0,新疆
7156141108627669796,@[赞][赞][赞][赞][爱心][爱心][爱心][爱心],,0,2022-10-19 16:42:31,爱凤,https://www.douyin.com/user/MS4wLjABAAAAQ7oSe-zAcAyan3ByUDs77aj3dgRogQyBuvwhGy6M3KdWoYhq00VR0oIk7ggjVrXT,aifeng79080,,0,安徽
